freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-102,19,65,395,12,4,47
5180,-102,19,65,395,11,8,49
5180,-102,29,65,395,11,9,49
5180,-102,35,65,395,11,6,47
5180,-102,37,65,395,11,8,48
5180,-102,24,65,395,10,7,48
5180,-102,35,65,395,10,6,47
5180,-102,29,65,395,10,6,48
5180,-102,22,65,395,10,8,47
5180,-102,27,65,395,13,7,48
5180,-102,25,65,395,12,7,48
5180,-102,31,65,395,11,5,48
5180,-102,25,65,395,12,5,47
5180,-102,28,65,395,14,6,46
5180,-102,26,65,395,9,5,47
5180,-102,28,65,395,13,5,49
5180,-102,32,65,395,11,7,48
5180,-102,33,65,395,12,7,49
5180,-102,33,65,395,11,3,47
5180,-102,31,65,395,10,4,48
5180,-102,32,65,395,12,5,49
5180,-102,34,65,395,12,5,48
5180,-102,32,65,395,12,6,48
5180,-102,29,65,395,14,5,47
5180,-102,29,65,395,11,6,48
5180,-102,36,65,395,11,4,47
5180,-102,23,65,395,9,7,48
5180,-102,29,65,395,11,4,47
5180,-102,28,65,395,11,5,47
5180,-102,25,65,395,10,7,49
5180,-102,25,65,395,9,4,46
5180,-102,29,65,395,9,4,47
5180,-102,32,65,395,12,6,48
5180,-102,30,65,395,11,5,48
5180,-102,37,65,395,14,5,49
5180,-102,27,65,395,11,6,47
5180,-102,37,65,395,11,4,48
5180,-102,35,65,395,12,6,49
5180,-102,30,65,395,11,4,47
5180,-102,27,65,395,9,6,48
5180,-102,28,65,395,11,4,47
5180,-102,34,65,395,12,5,47
5180,-102,31,65,395,11,4,48
5180,-102,26,65,395,10,8,49
5180,-102,31,65,395,10,6,49
5180,-102,29,65,395,14,6,48
5180,-102,35,65,395,13,7,49
5180,-102,29,65,395,11,8,48
5180,-102,29,65,395,11,7,47
5180,-102,33,65,395,12,8,49
5180,-102,34,65,395,9,6,47
5180,-102,38,65,395,12,6,49
5180,-102,36,65,395,9,6,48
5180,-102,31,65,395,10,7,48
5180,-102,30,65,395,12,8,47
5180,-102,31,65,395,12,5,49
5180,-102,35,65,395,11,5,47
5180,-102,29,65,395,11,9,50
5180,-102,36,65,395,10,6,49
5180,-102,34,65,395,10,8,48
5180,-102,25,65,395,12,5,48
5180,-102,31,65,395,12,4,47
5180,-102,30,65,395,11,6,48
5180,-102,30,65,395,12,8,50
5180,-102,32,65,395,12,6,47
5180,-102,39,65,395,13,8,50
5180,-102,30,65,395,12,7,49
5180,-102,31,65,395,11,6,48
5180,-102,28,65,395,12,7,48
5180,-102,26,65,395,11,5,46
5180,-102,31,65,395,12,5,48
5180,-102,31,65,395,12,5,46
5180,-102,29,65,395,12,4,48
5180,-102,31,65,395,11,6,49
5180,-102,31,65,395,10,5,47
5180,-102,30,65,395,11,5,48
5180,-102,27,65,395,11,7,48
5180,-102,36,65,395,14,8,49
5180,-102,37,65,395,13,7,49
5180,-102,31,65,395,9,5,47
5180,-102,30,65,395,10,6,47
5180,-102,35,65,395,13,7,48
5180,-102,27,65,395,9,6,48
